productId,itemId,vendoritems,产品名称,产品缩略图,销售价,折扣,市场价,每毫升单价,评论数,品牌,品牌链接,容量重量,适合肌肤类型,流通期限,使用方法,化妆品制造企业,化妆品销售企业,制造国家,成分,功能性化妆品,使用注意事项,品质保证基准,售后服务电话,流通公司名称,流通公司营业执照号码,流通公司通信销售申告号码,流通公司地址,流通公司邮箱,流通公司联系人,流通公司联系电话,流通公司&法人姓名,当前网址,当前时间
39167929,144118228,75942331877,헤라 아쿠아 볼릭 에센셜 워터,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9ae4/28c53bc11e9bcd6f3c60fd6cf9abf37d87f2c14d0c18508cadf7346cef31.jpg,"22,820",%,원,,279개 상품평,헤라,,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조, , ,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,주식회사 링크바이저,204-87-00452,2017-서울강남-02880,"서울특별시 강남구 학동로 437-5 (청담동, 청담파크빌) 1층 101호",linkvisor@gmail.com,정유나,010-4675-0928,주식회사 링크바이저 / 정유나,https://www.coupang.com/vp/products/39167929?itemId=144118228&vendorItemId=75942331877&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:28
5102889285,6952839642,74245276646,비플레인 녹두 밸런싱 토너,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b260/9e08c955c98ce4399e16b355752b5f2450fbba24ddbddd16c5a1a11db7c4.jpg,"12,960",28%,"18,000원",(10ml당 648원),43개 상품평,비플레인,,200ml,모든 피부용,모든 피부용,컨텐츠 참조, , ,한국,컨텐츠 참조,해당없음,컨텐츠 참조,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,쿠팡,,,,,,,"쿠팡(주) / 강한승,박대준",https://www.coupang.com/vp/products/5102889285?itemId=6952839642&vendorItemId=74245276646&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:28
6868839,30376481,4674603031,키엘 칼렌듈라 허벌 엑스트렉트 토너,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/01f2/5ec20f1fb46bc8030c25e0a6b9a1e259642a37578d74ef51cf4b3771cc89.jpg,"34,580",%,원,"(10ml당 1,383원)",188개 상품평,,,250ml,모든 피부용,모든 피부용,상세설명 참조, , ,미국,정제수 프로필렌글라이콜 펜틸렌글라이콜 메칠파라벤 디소듐이디티에이 우엉추출물 카렌둘라꽃추출물(0.1265%) 하이드롤라이즈드옥수수전분 알란토인 서양송악잎/줄기추출물 마시멜로뿌리추출물,해당없음,"1. 화장품을 사용하여 다음과 같이 이상이 있을 경우에는 사용을 중지할 것이며, 계속 사용하면 증상을 악화시키므로 피부과 전문의 등에게 상담할 것 1) 사용중 붉은 반점, 부어오름, 가려움증, 자극 등의 이상이 있을 경우 2) 적용부위가 직사광선에 의해 위와 같은 이상이 있을 경우 2. 상처가 있는 곳 또는 습진 및 피부염등의 이상이 있는 부위에는 사용을 금할 것 3. 보관 및 취급상의 주의사항 1) 사용후에는 반드시 마개를 닫아둘 것 2) 유.소아의 손에 닿지 않는 곳에 보관할 것 3) 고온 내지 저온의 장소 및 일광이 닿는 곳에는 보관하지 말 것",제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,JDY COMMERCE INC,823138672,,"13126 S Broadway, Los Angeles, CA, USA -",orgasoo@gmail.com,서지은,070-7445-0915,JDY COMMERCE INC / 서지은,https://www.coupang.com/vp/products/6868839?itemId=30376481&vendorItemId=4674603031&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:28
4604600911,5683589791,72982460332,마녀공장 비피다 앰플 미스트,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/12/11/17/3/049a2895-d06c-4968-bb74-92424a685177.jpg,"12,710",42%,"22,000원","(10ml당 1,059원)",123개 상품평,마녀공장,,120ml,모든 피부용,모든 피부용,눈을 감고 15~20cm정도 거리를 두고 얼굴 전체에 고르게 분사한 후 가볍게 톡톡 두드려 피부에 흡수시켜 줍니다., , ,대한민국,"작약뿌리추출물, 비피다발효용해물(20%), 락토바실러스/호박열매발효여과물, 부틸렌글라이콜, 글리세린, 소듐하이알루로네이트, 락토바실러스/콩발효추출물, 진흙버섯추출물, 아세틸헥사펩타이드-8, 흑효모발효물, 팔미토일다이펩타이드-10, 팔미토일트라이펩타이드-1, 코르텔루스 쉬이타케추출물, 스페인감초뿌리추출물, 구름버섯추출물, 카퍼트라이펩타이드-1, 알란토인, 판테놀, 꽈리열매추출물, 홍차추출물, 보이차추출물, 에피갈로카테킨갈레이트, 홍삼추출물, 인삼추출물, 알진, 당개나리열매추출물, 마뿌리추출물, 메틸글루세스-20, 카페인, 카프릴릴글라이콜, 황금추출물, 스타아니스추출물, 아데노신",유/주름개선,"1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것 2. 상처가 있는 부위 등에는 사용을 자제할 것 3. 보관 및 취급 시의 주의사항 가) 어린이의 손이 닿지 않는 곳에 보관할 것 나) 직사광선을 피해서 보관할 것",제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,쿠팡,,,,,,,"쿠팡(주) / 강한승,박대준",https://www.coupang.com/vp/products/4604600911?itemId=5683589791&vendorItemId=72982460332&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:28
1761403007,2999969084,70988220904,코스알엑스 퓨어 핏 시카 토너,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/06/29/9/2/af7699b6-16d6-4096-b86b-0c9f42274dbb.jpg,"10,000",23%,"13,020원",(10ml당 667원),183개 상품평,코스알엑스,,150 ml ,모든 피부용,모든 피부용,컨텐츠참조, , ,대한민국,컨텐츠참조,해당없음,"1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점,부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것
2. 상처가 있는 부위 등에는 사용을 자제할 것
4. 보관 및 취급시의 주의사항
가) 어린이의 손이 닿지 않는 곳에 보관할 것
나) 직사광선을 피해서 보관할 것",제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,쿠팡,,,,,,,"쿠팡(주) / 강한승,박대준",https://www.coupang.com/vp/products/1761403007?itemId=2999969084&vendorItemId=70988220904&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:29
5375670696,8309293244,76174801633,크리니크 클래리파잉 로션 투와이스 어 데이 엑스폴리에이터 2,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/4f42/7b7d0bcb8d04ba0c2b867ae02268f516e2e620a4c03dd539969c526cd5d6.jpg,"39,950",16%,"48,000원",,196개 상품평,크리니크,,400ml,모든 피부용,모든 피부용,"- 아침, 저녁으로 하루 두 번 페이셜 솝으로 세안 한 후 화장솜에 500원 동전 크기로 묻혀서 얼굴 전체와 목을 닦아줍니다. (눈가와 입가는 제외)
- 화장솜이나 퍼프에 묻힌 채로 특정 부위에 올려 두지 마십시요.", , ,영국/일본 (다양한 국가에서 제조되는 상품으로 랜덤으로 제공될 수 있습니다.)    ,"정제수,변성알코올,글리세린,버지니아풍년화추출물,아세틸글루코사민,소듐하이알루로네이트,트레할로오스,부틸렌글라이콜,다이소듐포스페이트,페녹시에탄올,자색401호,적색201호,적색227호",해당 없음,"1.상처가 있는 부위, 습진 및 피부염 등의 이상이 있는 부위에는 사용을 하지 마십시오. 

2. 화장품을 사용하여 다음과 같은 이상이 있는 경우에는 사용을 중지하여야 하며, 계속 사용하면 증상이 악화되므로 피부과 전문의 등에게 상담 하십시오. 1) 사용중 붉은 반점, 부어오름, 가려움증, 자극 등의 이상이 있는 경우. 2) 적용부위가 직사광선에 의하여 위와 같은 이상이 있는 경우. 

3. 보관 및 취급시의 주의사항 1) 사용후에는 반드시 마개를 닫아두십시오. 2) 유아·소아의 손이 닿지 않는 곳에 보관하시고, 삼켰을 경우 즉시 전문의와 상담하십시오. 3) 고온 또는 저온의 장소 및 직사광선이 닿는 곳에는 보관하지 마십시오.",제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,쿠팡,,,,,,,"쿠팡(주) / 강한승,박대준",https://www.coupang.com/vp/products/5375670696?itemId=8309293244&vendorItemId=76174801633&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:29
4713937,21449632,70846329095,상품을 찾을 수 없습니다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.coupang.com/vp/products/4713937?itemId=21449632&vendorItemId=70846329095&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:29
2472148,11394776,3017167850,코스알엑스 아하 7 화이트헤드 파워 리퀴드,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2016/03/28/15/6/ac901e75-6b69-4f93-9f8a-1fff0f934093.jpg,"11,700",25%,"15,600원","(10ml당 117,000원)",449개 상품평,코스알엑스,,100ml,모든피부용,모든피부용,"1.고농도의 AHA제품으로 저녁에 사용할 것을 권해드리며 저녁 세안 후 스킨이나 토너로 피부결을 정리한 이후에 세럼/에센스 단계에서 화이트헤드,각질이 많은 부위 중심으로 가볍게 바릅니다. 2.깨끗한 손이나 화장솜을 이용해 얼굴 전체에 발라주며 부드럽게 손끝으로 두드리면서 흡수시켜 줍니다. 3.자극감이 심하게 느껴지거나 화이트헤드,피지 등의 제거가 사용목적일 경우 4~5분 후 미온수로 가볍게 씻어냅니다. 4.아하7 화이트헤드 파워 리퀴드의 사용 후 피부에 모두 흡수가 된 이후에 다른 에센스, 크림 등의 순서로 사용을 하시고 다음날 아침에는 선크림 등의 자외선차단제의 사용이 꼭 필요합니다.", , ,한국,"전성분 : 사과수, 부틸렌글라이콜, 글라이콜릭애씨드, 나이아신아마이드, 소듐하이드록사이드, 1,2-헥산디올, 판테놀, 소듐하이알루로네이트, 잔탄검, 에칠헥산디올",미백기능,컨텐츠 참조,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,쿠팡,,,,,,,"쿠팡(주) / 강한승,박대준",https://www.coupang.com/vp/products/2472148?itemId=11394776&vendorItemId=3017167850&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:29
109027067,329884707,5261706751,이니스프리 제주 용암해수 스킨,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/08/19/15/1/5318ff2a-ac94-4875-8cf3-a2204dda89e1.jpg,"15,010",34%,"23,000원",(10ml당 751원),405개 상품평,이니스프리,,200mL,모든 피부용,모든 피부용,"세안 후 적당량을 덜어 얼굴과 목에 부드럽게 펴발라 흡수시켜 주거나, 화장솜에 덜어 피부결을 따라 부드럽게 닦아내듯 발라줍니다.", , ,한국,컨텐츠 참조,"유/주름개선, 미백","1. 화장품을 사용하여 다음과 같은 이상이 있는 경우에는 사용을 중지하여야 하며, 계속 사용하면 증상이 악화되므로 피부과 전문의 등에게 상담할 것. 가. 사용중 붉은 반점, 부어오름, 가려움증, 자극등의 이상이 있는 경우. 나. 적용부위가 직사광선에 의하여 위와 같은 이상이 있는 경우. 2. 상처가 있는 부위, 습진 및 피부염등의 이상이 있는 부위에는 사용을 하지말 것. 3. 보관 및 취급시의 주의사항 가. 사용후에는 반드시 마개를 닫아둘 것. 나. 유아·소아의 손이 닿지 않는 곳에 보관할 것. 다. 고온 또는 저온의 장소 및 직사광선이 닿는 곳에는 보관하지 말 것.",제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,쿠팡,,,,,,,"쿠팡(주) / 강한승,박대준",https://www.coupang.com/vp/products/109027067?itemId=329884707&vendorItemId=5261706751&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:29
4821651968,6211909684,73507850932,편강율 진정 수분강화 토너,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2132536750151-fcfb0605-2126-4e25-9c7f-0962af5f6738.jpg,"8,900",36%,"14,000원",(10ml당 593원),294개 상품평,,,150ml,모든 피부용,모든 피부용,컨텐츠참조, , ,대한민국,컨텐츠참조,해당없음,"1. 화장품을 사용하여 다음과 같은 이상이 있는 경우에는 사용을 중지하여야 하며, 계속 사용하면 증상이 악화되므로 피부과 전문의 등에게 상담할 것. 가. 사용중 붉은 반점, 부어오름, 가려움증, 자극등의 이상이 있는 경우. 나. 적용부위가 직사광선에 의하여 위와 같은 이상이 있는 경우. 2. 상처가 있는 부위, 습진 및 피부염등의 이상이 있는 부위에는 사용을 하지말 것. 3. 보관 및 취급시의 주의사항 가. 사용후에는 반드시 마개를 닫아둘 것. 나. 유아·소아의 손이 닿지 않는 곳에 보관할 것. 다. 고온 또는 저온의 장소 및 직사광선이 닿는 곳에는 보관하지 말 것.",제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,쿠팡,,,,,,,"쿠팡(주) / 강한승,박대준",https://www.coupang.com/vp/products/4821651968?itemId=6211909684&vendorItemId=73507850932&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:29
104037836,879764705,79550826914,구달 청귤 비타C 토너 패드 70p,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/69ba/49babd4d9c1e2d89a121d269c94fc8cb22e17213d2cf4e26bd5f32b7c8a3.jpg,"24,190",%,원,(10ml당 864원),"5,431개 상품평",구달,,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조, , ,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,넷토피아,534-05-00338,2016부산금정0164,부산광역시 금정구 금강로 288-11 (장전동),kkwjkd@gmail.com,이치훈,010-3838-6811,넷토피아 / 이치훈,https://www.coupang.com/vp/products/104037836?itemId=879764705&vendorItemId=79550826914&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:29
1639775697,2825716308,3311202873,미샤 금설 수액,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2017/09/26/15/2/73a0e35f-4a2d-474c-8c4e-5075ef522c23.jpg,"14,230",52%,"27,000원",쿠팡판매가,303개 상품평,미샤,,145 mL,모든피부,모든피부,손에 적당량을 덜어 피부에 부드럽게 펴 발라 줍니다., , ,한국,"효모/산양삼발효여과물, 미네랄워터, 옥추출물, 글리세린, 피이지/피피지-17/6코폴리머, 에탄올, 프로판디올, 나이아신아마이드, 1,2-헥산디올, 금, 인삼추출물, 부틸렌글라이콜, 정제수, 녹용추출물, 영지추출물, 현삼추출물, 단삼뿌리추출물, 고삼추출물, 더덕뿌리추출물, 하이드롤라이즈드만삼뿌리추출물, 황기뿌리추출물, 아스퍼질러스발효물, 바실러스발효물, 락토바실러스발효물, 효모발효물, 비피다발효추출물, 동백오일, 베타인, 세틸에칠헥사노에이트, 카보머, 세테아릴올리베이트, 폴리아크릴레이트-13, 트로메타민, 소르비탄올리베이트, 폴리이소부텐, 아데노신, 디메치콘, 폴리소르베이트20, 소르비탄이소스테아레이트, 폴리글루타믹애씨드, 피이지-2M, 하이드로제네이티드레시틴, 카카오추출물, 하이드롤라이즈드하이알루로닉애씨드, 슈크로오스디스테아레이트, 침향추출물, 덱스트린, 황련추출물, 카프릴릭/카프릭트리글리세라이드, 벤조페논-5, 디소듐이디티에이, 페녹시에탄올, 클로페네신, 카프릴릴글라이콜, 에칠헥실글리세린, 향료","유/피부미백, 주름개선 기능성","1. 화장품을 사용하여 다음과 같은 이상이 있는 경우에는 사용을 중지하여야 하며, 계속 사용하면 증상이 악화되므로 피부과 전문의 등에게 상담할 것 가. 사용 중 붉은 반점, 부어오름, 가려움증, 자극 등의 이상이 있는 경우 나. 적용 부위가 직사광선에 의하여 위와 같은 이상이 있는 경우 2. 상처가 있는 부위, 습진 및 피부염 등의 이상이 있는 부위에는 사용을 하지 말 것 3. 보관 및 취급 시의 주의사항 가. 사용 후에는 반드시 마개를 닫아둘 것 나. 유아·소아의 손이 닿지 않는 곳에 보관할 것 다. 고온 또는 저온의 장소 및 직사광선이 닿는 곳에는 보관하지 말 것 4. 이 제품의 자외선차단지수는 「기능성화장품심사에관한규정」 자외선차단지수 측정방법에 따라, 자외선A 차단 등급은 「기능성화장품심사에관한규정」 자외선A 차단효과 측정방법에 따라 측정하였음. 5. 동일 성분(알부틴 2% 이상)을 함유하는 제품의「인체적용시험자료」 에서 구진과 경미한 가려움이 보고된 예가 있음",제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,쿠팡,,,,,,,"쿠팡(주) / 강한승,박대준",https://www.coupang.com/vp/products/1639775697?itemId=2825716308&vendorItemId=3311202873&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:29
